Temperature (K),U (isolated),F (isolated),S (isolated),U (soc),F (soc),S (soc),U (soc_cfs),F (soc_cfs),S (soc_cfs)
392.696348174087,-0.0,-0.08930557607880567,0.00022741636507200846,9.517309684348163e-05,-0.06064455995331763,0.00015467353207306717,0.0018061452868618488,-0.04740951768746833,0.0001253274887216306
393.54677338669336,-3.552713678800501e-15,-0.0894989766894222,0.00022741636507202234,9.688945935515392e-05,-0.06077610007059163,0.00015467789797666415,0.0018207936104381872,-0.0475161151712228,0.00012536475015801143
394.39719859929966,-0.0,-0.08969237730003872,0.00022741636507202234,9.862916180480852e-05,-0.06090764392186222,0.00015468231369819563,0.001835504158949064,-0.04762274437608125,0.0001254020891052303
395.24762381190595,3.552713678800501e-15,-0.08988577791065525,0.0002274163650720154,0.00010039240219228418,-0.06103919154961807,0.00015468677952455712,0.0018502769152739518,-0.047729405367799974,0.00012543950518603686
396.09804902451225,-0.0,-0.09007917852127176,0.0002274163650720154,0.00010217937879808403,-0.06117074299659133,0.00015469129574152696,0.0018651118622283747,-0.04783609821181538,0.00012547699802545678
396.94847423711855,-0.0,-0.09027257913188828,0.00022741636507202234,0.00010399029019758643,-0.06130229830575674,0.00015469586263371776,0.0018800089826083166,-0.04794282297324597,0.00012551456725081941
397.79889944972484,-0.0,-0.09046597974250481,0.0002274163650720154,0.00010582533519531978,-0.06143385752033052,0.00015470048048454171,0.0018949682591280492,-0.04804957971689431,0.00012555221249167803
398.64932466233114,-0.0,-0.09065938035312132,0.00022741636507200153,0.00010768471286404235,-0.06156542068376945,0.00015470514957623138,0.0019099896744751987,-0.048156368507248824,0.0001255899333798896
399.4997498749375,-0.0,-0.09085278096373786,0.00022741636507203622,0.00010956862250566246,-0.06169698783976985,0.0001547098701898536,0.0019250732112983115,-0.04826318940848593,0.00012562772954959056
400.3501750875438,3.552713678800501e-15,-0.09104618157435439,0.0002274163650720154,0.00011147726364946209,-0.06182855903226646,0.0001547146426051499,0.0019402188522086306,-0.04837004248447173,0.00012566560063705795
401.2006003001501,-0.0,-0.0912395821849709,0.0002274163650720154,0.00011341083603255697,-0.061960134305431444,0.00015471946710070988,0.0019554265797907533,-0.048476927798764065,0.00012570354628094887
402.0510255127564,-3.552713678800501e-15,-0.09143298279558743,0.00022741636507202234,0.00011536953960344931,-0.06209171370367337,0.00015472434395381873,0.001970696376591974,-0.04858384541461441,0.00012574156612206108
402.9014507253627,-3.552713678800501e-15,-0.09162638340620395,0.00022741636507200846,0.00011735357449715877,-0.06222329727163603,0.00015472927344044318,0.0019860282251364936,-0.04869079539496967,0.0001257796598033989
403.751875937969,-0.0,-0.09181978401682045,0.00022741636507200846,0.00011936314103166978,-0.062354885054197375,0.00015473425583531486,0.0020014221079360794,-0.048797777802474115,0.00012581782697021135
404.6023011505753,-0.0,-0.09201318462743698,0.00022741636507202234,0.0001213984396919443,-0.06248647709646848,0.00015473929141182619,0.002016878007481182,-0.04890479269947128,0.00012585606726995408
405.45272636318157,-3.552713678800501e-15,-0.0922065852380535,0.0002274163650720154,0.00012345967112281642,-0.06261807344379228,0.00015474438044203037,0.0020323959062551467,-0.0490118401480058,0.00012589438035224415
406.30315157578787,-3.552713678800501e-15,-0.09239998584867001,0.0002274163650720154,0.00012554703612011053,-0.06274967414174257,0.00015474952319664143,0.0020479757867217785,-0.04911892020982527,0.00012593276586887747
407.15357678839416,-3.552713678800501e-15,-0.09259338645928654,0.0002274163650720154,0.0001276607356057724,-0.06288127923612273,0.0001547547199450064,0.0020636176313431065,-0.04922603294638208,0.0001259712234738218
408.0040020010005,-0.0,-0.09278678706990308,0.00022741636507202928,0.0001298009706403036,-0.06301288877296471,0.00015475997095511923,0.002079321422572278,-0.04933317841883529,0.00012600975282321333
408.8544272136068,-0.0,-0.09298018768051959,0.0002274163650720154,0.0001319679423836817,-0.06314450279852764,0.00015476527649350286,0.0020950871428730977,-0.04944035668805238,0.00012604835357530458
409.7048524262131,3.552713678800501e-15,-0.09317358829113612,0.00022741636507202234,0.00013416185211134746,-0.06327612135929683,0.00015477063682537567,0.002110914774696937,-0.0495475678146112,0.00012608702539054426
410.5552776388194,-0.0,-0.09336698890175264,0.0002274163650720154,0.00013638290118400676,-0.0634077445019825,0.0001547760522144434,0.0021268043005004955,-0.049654811858801676,0.00012612576793139332
411.4057028514257,-3.552713678800501e-15,-0.09356038951236915,0.0002274163650720154,0.00013863129104585425,-0.0635393722735185,0.000154781522923024,0.0021427557027564603,-0.049762088880627574,0.0001261645808625332
412.256128064032,-0.0,-0.09375379012298568,0.00022741636507202234,0.00014090722321036253,-0.06367100472106117,0.00015478704921197128,0.002158768963935742,-0.04986939893980848,0.00012620346385068537
413.1065532766383,3.552713678800501e-15,-0.0939471907336022,0.00022741636507200153,0.00014321089926028208,-0.06380264189198807,0.0001547926313406403,0.002174844066525239,-0.04997674209578131,0.00012624241656463212
413.95697848924465,-0.0,-0.09414059134421873,0.00022741636507202928,0.00014554252080500873,-0.0639342838338967,0.00015479826956697057,0.002190980993029612,-0.05008411840770232,0.00012628143867534497
414.80740370185094,-3.552713678800501e-15,-0.09433399195483526,0.00022741636507202234,0.00014790228950722906,-0.06406593059460322,0.00015480396414731257,0.0022071797259517467,-0.050191527934448726,0.00012632052985571407
415.65782891445724,-0.0,-0.09452739256545178,0.00022741636507200153,0.00015029040706870944,-0.06419758222214124,0.0001548097153365735,0.0022234402478353843,-0.050298970734620495,0.0001263596897807702
416.50825412706354,-0.0,-0.09472079317606828,0.00022741636507200153,0.00015270707517522908,-0.06432923876476047,0.00015481552338814097,0.0022397625412171607,-0.05040644686654208,0.00012639891812756335
417.35867933966983,-3.552713678800501e-15,-0.09491419378668481,0.00022741636507202234,0.000155152495551647,-0.06446090027092548,0.0001548213885538552,0.0022561465886763443,-0.05051395638826417,0.00012643821457515927
418.20910455227613,-3.552713678800501e-15,-0.09510759439730133,0.0002274163650720154,0.0001576268698961769,-0.0645925667893143,0.00015482731108394654,0.002272592372799309,-0.05062149935756536,0.0001264775788046256
419.0595297648824,3.552713678800501e-15,-0.09530099500791785,0.0002274163650720154,0.00016013039990525613,-0.06472423836881713,0.0001548332912271813,0.0022890998762097325,-0.05072907583195388,0.00012651701049906997
419.9099549774887,-0.0,-0.09549439561853437,0.00022741636507202234,0.0001626632872415712,-0.06485591505853512,0.00015483932923071597,0.0023056690815348446,-0.05083668586866933,0.00012655650934353946
420.760380190095,-0.0,-0.0956877962291509,0.0002274163650720154,0.0001652257335251761,-0.06498759690777882,0.00015484542534006246,0.002322299971444508,-0.05094432952468426,0.00012659607502507608
421.6108054027013,3.552713678800501e-15,-0.09588119683976741,0.0002274163650720154,0.00016781794035125586,-0.06511928396606699,0.00015485157979922004,0.0023389925286441127,-0.051052006856705974,0.00012663570723270637
422.4612306153076,3.552713678800501e-15,-0.09607459745038394,0.00022741636507200846,0.0001704401092297303,-0.06525097628312516,0.00015485779285052265,0.002355746735831943,-0.051159717921178106,0.00012667540565734076
423.31165582791397,-0.0,-0.09626799806100048,0.00022741636507202928,0.00017309244162788673,-0.06538267390888432,0.00015486406473472908,0.0023725625757791136,-0.051267462774282256,0.00012671516999190197
424.16208104052026,3.552713678800501e-15,-0.09646139867161699,0.0002274163650720154,0.0001757751389241946,-0.06551437689347937,0.00015487039569089117,0.0023894400312656217,-0.05137524147193971,0.00012675499993116887
425.01250625312656,-0.0,-0.09665479928223351,0.00022741636507202234,0.00017848840241185826,-0.06564608528724801,0.00015487678595651339,0.0024063790850838984,-0.051483054069813,0.0001267948951718459
